date,open,high,low,close,volume
08-06-2009,4.3271,4.3485,4.2453,4.3076,112042000
09-06-2009,4.3361,4.373,4.2981,4.3435,89502000
10-06-2009,4.3685,4.4174,4.2313,4.3191,121472000
11-06-2009,4.3046,4.364,4.2423,4.2742,100194000
12-06-2009,4.2413,4.2498,4.0906,4.1939,124460000
15-06-2009,4.1315,4.155,4.0403,4.149,108036000
16-06-2009,4.1749,4.1874,4.0542,4.0976,109316000
17-06-2009,4.1151,4.2049,4.0223,4.1226,155702000
18-06-2009,4.1306,4.1375,4.0403,4.0699,109062000
19-06-2009,4.0976,4.163,4.0652,4.138,108764000
22-06-2009,4.1106,4.1116,3.9186,3.948,194888000
23-06-2009,3.939,3.9452,3.8033,3.8747,148310000
24-06-2009,3.8906,4.0168,3.8807,3.954,121628000
25-06-2009,3.9455,4.1016,3.942,4.1001,147208000
26-06-2009,4.0852,4.1969,4.0468,4.1839,175506000
29-06-2009,4.1834,4.1999,4.1106,4.1415,125406000
30-06-2009,4.171,4.2358,4.1136,4.1729,159696000
01-07-2009,4.2109,4.2148,4.0587,4.0702,139624000
02-07-2009,4.0458,4.0587,3.9161,3.9565,144372000
06-07-2009,3.9131,3.935,3.8178,3.8956,147376000
07-07-2009,3.9171,3.925,3.7614,3.7724,129830000
08-07-2009,3.8138,3.8871,3.7759,3.8587,170814000
09-07-2009,3.9031,3.9176,3.8318,3.8956,127190000
10-07-2009,3.8667,3.9315,3.7993,3.8722,119522000
13-07-2009,3.8941,4.0727,3.8911,4.0637,161004000
14-07-2009,4.0642,4.1111,4.0113,4.0877,90872000
15-07-2009,4.14,4.2218,4.1291,4.2173,126780000
16-07-2009,4.2109,4.3016,4.1759,4.2952,107238000
17-07-2009,4.2797,4.3146,4.2498,4.2822,101032000
20-07-2009,4.3031,4.4333,4.3026,4.4009,121132000
21-07-2009,4.4154,4.4398,4.3595,4.4398,154572000
22-07-2009,4.4219,4.4507,4.3785,4.4288,106592000
23-07-2009,4.4812,4.7087,4.4687,4.6822,383242000
24-07-2009,4.3695,4.4343,4.2647,4.3141,384092000
27-07-2009,4.3016,4.3141,4.168,4.2019,225586000
28-07-2009,4.1819,4.2717,4.1201,4.2388,175498000
29-07-2009,4.2134,4.2647,4.166,4.2069,130058000
30-07-2009,4.2717,4.352,4.2483,4.2942,145064000
31-07-2009,4.2777,4.3271,4.2208,4.2777,117738000
03-08-2009,4.3176,4.3994,4.3176,4.3615,133260000
04-08-2009,4.3635,4.3635,4.2363,4.2797,123558000
05-08-2009,4.2717,4.2772,4.141,4.2044,145588000
06-08-2009,4.2054,4.2318,4.1425,4.2134,93860000
07-08-2009,4.1949,4.2877,4.1949,4.2558,112560000
10-08-2009,4.2403,4.2632,4.1535,4.2119,88812000
11-08-2009,4.172,4.2099,4.1126,4.168,100500000
12-08-2009,4.161,4.3196,4.159,4.2877,112388000
13-08-2009,4.2757,4.3081,4.1934,4.2198,114248000
14-08-2009,4.1954,4.1984,4.1291,4.169,98494000
17-08-2009,4.0482,4.0792,4.0029,4.0433,137772000
18-08-2009,4.0607,4.1246,4.0298,4.0961,117688000
19-08-2009,4.0358,4.14,4.0148,4.14,103412000
20-08-2009,4.139,4.2074,4.1231,4.1944,107500000
21-08-2009,4.2288,4.2428,4.167,4.2398,122614000
24-08-2009,4.2483,4.2692,4.2019,4.2148,94464000
25-08-2009,4.2228,4.3066,4.1874,4.1994,95820000
26-08-2009,4.1949,4.2278,4.159,4.1899,72276000
27-08-2009,4.1904,4.2323,4.147,4.2054,79954000
28-08-2009,4.2288,4.2393,4.1186,4.1281,92414000
31-08-2009,4.0867,4.0877,4.0078,4.0497,105276000
01-09-2009,4.0273,4.1111,3.9405,3.9485,124916000
02-09-2009,3.9423,3.9979,3.8807,3.8976,130254000
03-09-2009,3.9101,3.9385,3.8662,3.9136,82804000
04-09-2009,3.9041,3.9794,3.8722,3.934,93430000
08-09-2009,3.9834,4.0423,3.934,4.0353,140752000
09-09-2009,4.0203,4.1216,4.0153,4.1021,135524000
10-09-2009,4.1066,4.1934,4.1051,4.1824,140462000
11-09-2009,4.2119,4.2348,4.1779,4.2168,120138000
14-09-2009,4.1804,4.2183,4.163,4.1829,71440000
15-09-2009,4.1984,4.2104,4.1296,4.1675,88936000
16-09-2009,4.2852,4.5381,4.2847,4.5241,262286000
17-09-2009,4.5266,4.5485,4.4393,4.5111,157454000
18-09-2009,4.5261,4.5391,4.4628,4.5032,135390000
21-09-2009,4.4737,4.5271,4.4134,4.5171,84186000
22-09-2009,4.562,4.6982,4.5441,4.6762,165298000
23-09-2009,4.6298,4.7136,4.5999,4.6079,113706000
24-09-2009,4.5889,4.6244,4.5276,4.5944,101502000
25-09-2009,4.561,4.6014,4.4767,4.5151,85136000
28-09-2009,4.5411,4.6294,4.5191,4.5994,70160000
29-09-2009,4.587,4.6054,4.4942,4.575,87878000
30-09-2009,4.6019,4.6972,4.5605,4.6568,170784000
01-10-2009,4.6139,4.6338,4.5076,4.5411,132902000
02-10-2009,4.4917,4.5461,4.4682,4.4817,100788000
05-10-2009,4.5017,4.5356,4.4029,4.4228,140570000
06-10-2009,4.4558,4.5431,4.4094,4.5346,139274000
07-10-2009,4.564,4.7126,4.5465,4.6872,148902000
08-10-2009,4.7286,4.8244,4.7002,4.7496,193486000
09-10-2009,4.7386,4.786,4.7017,4.774,93880000
12-10-2009,4.7969,4.8009,4.6423,4.6688,111828000
13-10-2009,4.6802,4.7511,4.6728,4.7301,94400000
14-10-2009,4.7994,4.8792,4.7895,4.8613,111136000
15-10-2009,4.7451,4.8413,4.7426,4.789,124842000
16-10-2009,4.7536,4.7945,4.6693,4.7545,140768000
19-10-2009,4.756,4.8023,4.7012,4.7226,120348000
20-10-2009,4.784,4.7935,4.7022,4.7376,155552000
21-10-2009,4.7521,4.8199,4.6344,4.6598,155224000
22-10-2009,4.6717,4.6937,4.574,4.6613,330370000
23-10-2009,5.5392,5.9681,5.5177,5.9103,1166116000
26-10-2009,5.9462,6.2689,5.9103,6.217,645424000
27-10-2009,6.1317,6.1981,5.9567,6.0888,406084000
28-10-2009,6.0639,6.241,6.0235,6.0674,337754000
29-10-2009,6.1801,6.2001,5.9916,6.1141,256436000
30-10-2009,6.0838,6.1302,5.8963,5.9262,266244000
02-11-2009,5.9187,5.9606,5.8215,5.9277,225600000
03-11-2009,5.8694,5.9297,5.8175,5.9043,189570000
04-11-2009,5.9357,5.9482,5.824,5.8409,152350000
05-11-2009,5.8589,6.033,5.7985,6.016,181736000
06-11-2009,6.1352,6.3337,6.1188,6.2948,264520000
09-11-2009,6.3402,6.4006,6.2645,6.3183,172484000
10-11-2009,6.3248,6.5148,6.2849,6.4919,210586000
11-11-2009,6.5383,6.5497,6.4011,6.4799,148684000
12-11-2009,6.4834,6.5916,6.4834,6.5108,144202000
13-11-2009,6.5422,6.6335,6.4719,6.6325,147536000
16-11-2009,6.5901,6.7118,6.5333,6.5637,180366000
17-11-2009,6.5542,6.5767,6.4505,6.5467,154960000
18-11-2009,6.5293,6.5547,6.4609,6.5487,104270000
19-11-2009,6.5113,6.5113,6.4086,6.434,119964000
20-11-2009,6.3727,6.4839,6.3552,6.4674,133052000
23-11-2009,6.5368,6.634,6.5343,6.634,137562000
24-11-2009,6.6625,6.7004,6.5951,6.631,146394000
25-11-2009,6.6495,6.6939,6.6041,6.6854,101424000
27-11-2009,6.4993,6.634,6.4784,6.5712,88452000
30-11-2009,6.5936,6.7877,6.5921,6.7792,202390000
01-12-2009,6.832,6.9508,6.7712,6.9084,193152000
02-12-2009,6.9408,7.1164,6.9313,7.0954,235960000
03-12-2009,7.1637,7.278,7.0216,7.0415,330470000
04-12-2009,7.1538,7.1553,6.7393,6.8625,296548000
07-12-2009,6.8834,6.9333,6.6759,6.6944,156740000
08-12-2009,6.6989,6.7877,6.6275,6.6894,160056000
09-12-2009,6.7138,6.7193,6.4754,6.5497,252658000
10-12-2009,6.6046,6.7931,6.6041,6.7527,226872000
11-12-2009,6.7872,6.7981,6.644,6.6914,160934000
14-12-2009,6.6091,6.6146,6.452,6.5532,200458000
15-12-2009,6.5223,6.6071,6.464,6.4959,148576000
16-12-2009,6.5308,6.5567,6.3672,6.4026,205226000
17-12-2009,6.4525,6.4884,6.3298,6.3303,169530000
18-12-2009,6.3801,6.424,6.2673,6.4086,192108000
21-12-2009,6.5083,6.644,6.4939,6.6235,189472000
22-12-2009,6.6719,6.7832,6.6166,6.6714,165150000
23-12-2009,6.7238,6.9358,6.7014,6.9303,190922000
24-12-2009,6.9433,6.9682,6.8605,6.9069,102576000
28-12-2009,6.9707,7.0819,6.9099,6.9488,175278000
29-12-2009,7.0475,7.1119,6.9109,6.9538,168012000
30-12-2009,6.9034,6.9034,6.7477,6.8081,138264000
31-12-2009,6.838,6.8475,6.7098,6.7098,90460000
04-01-2010,6.7961,6.8141,6.641,6.6789,151998000
05-01-2010,6.6555,6.7577,6.5747,6.7183,177038000
06-01-2010,6.7138,6.7203,6.5667,6.5966,143576000
07-01-2010,6.5846,6.6001,6.4245,6.4844,220604000
08-01-2010,6.5123,6.6679,6.436,6.66,196610000
11-01-2010,6.6151,6.624,6.445,6.4997,175588000
12-01-2010,6.434,6.4754,6.3123,6.3522,181926000
13-01-2010,6.3797,6.4699,6.2724,6.44,214464000
14-01-2010,6.4415,6.5033,6.3048,6.3522,195498000
15-01-2010,6.4435,6.4669,6.3377,6.3417,307530000
19-01-2010,6.2948,6.3846,6.2016,6.3652,177852000
20-01-2010,6.3412,6.4445,6.239,6.2739,181494000
21-01-2010,6.3477,6.3921,6.235,6.3158,199412000
22-01-2010,6.2649,6.3682,6.0235,6.0569,231378000
25-01-2010,6.0903,6.0993,5.8918,6.001,240478000
26-01-2010,6.0135,6.1342,5.9387,5.9596,191180000
27-01-2010,6.037,6.1517,5.9257,6.1228,295306000
28-01-2010,6.2066,6.3447,6.1252,6.2864,545862000
29-01-2010,6.4729,6.5767,6.1921,6.2554,589426000
01-02-2010,6.1442,6.228,5.6773,5.9292,755488000
02-02-2010,5.9252,5.9347,5.7063,5.8918,461594000
03-02-2010,5.8419,5.9661,5.814,5.9407,248118000
04-02-2010,5.9177,6.002,5.7731,5.7831,255680000
05-02-2010,5.7801,5.8684,5.6913,5.8554,220496000
08-02-2010,5.9544,6.0355,5.814,5.8275,197804000
09-02-2010,5.8958,5.9402,5.8359,5.8873,184460000
10-02-2010,5.8858,5.9163,5.7861,5.8539,124664000
11-02-2010,5.8464,6.0065,5.811,5.9901,166870000
12-02-2010,5.9352,5.9826,5.8609,5.9686,161470000
16-02-2010,5.9886,6.0105,5.8449,5.8624,178654000
17-02-2010,5.8397,5.8424,5.7636,5.8015,178896000
18-02-2010,5.778,5.9113,5.7272,5.8898,196002000
19-02-2010,5.8813,5.9402,5.8359,5.8619,142312000
22-02-2010,5.8544,5.9342,5.795,5.8863,136146000
23-02-2010,5.8863,5.9482,5.8115,5.8479,141364000
24-02-2010,5.8838,5.9756,5.8434,5.9716,147798000
25-02-2010,5.8943,5.9028,5.7786,5.8958,190668000
26-02-2010,5.8798,5.9572,5.8359,5.9058,114432000
01-03-2010,5.9282,6.218,5.8624,6.212,265930000
02-03-2010,6.2355,6.3522,6.225,6.2614,241950000
03-03-2010,6.2549,6.3318,6.2066,6.2794,128808000
04-03-2010,6.2829,6.427,6.2634,6.4111,150194000
05-03-2010,6.441,6.4569,6.3382,6.43,135386000
08-03-2010,6.3996,6.5268,6.3702,6.4899,112118000
09-03-2010,6.4639,6.5248,6.3831,6.4255,121416000
10-03-2010,6.44,6.5427,6.4086,6.5098,112514000
11-03-2010,6.5068,6.6649,6.5023,6.663,144816000
12-03-2010,6.6939,6.6939,6.5432,6.5752,123016000
15-03-2010,6.5692,6.5841,6.416,6.5407,126584000
16-03-2010,6.5462,6.5986,6.5093,6.5737,82650000
17-03-2010,6.6046,6.6188,6.5452,6.5512,87176000
18-03-2010,6.5353,6.6265,6.5063,6.6221,100426000
19-03-2010,6.6694,6.6694,6.4674,6.5018,178100000
22-03-2010,6.4944,6.5323,6.4165,6.5078,107668000
23-03-2010,6.5288,6.5313,6.3881,6.4475,84262000
24-03-2010,6.4165,6.4545,6.3447,6.3866,93928000
25-03-2010,6.4649,6.8291,6.3866,6.7203,324192000
26-03-2010,6.7285,6.833,6.6719,6.7368,131314000
29-03-2010,6.7522,6.8151,6.7004,6.7398,92538000
30-03-2010,6.7707,6.8929,6.7517,6.8125,123854000
31-03-2010,6.7837,6.8236,6.7078,6.7722,92012000
01-04-2010,6.7737,6.8091,6.5432,6.5747,175716000
05-04-2010,6.6265,6.6709,6.5233,6.5587,116330000
06-04-2010,6.5457,6.7837,6.5432,6.7617,159006000
07-04-2010,6.7817,6.7877,6.6769,6.7273,118908000
08-04-2010,6.7193,7.0455,6.7193,7.0311,253782000
09-04-2010,7.0191,7.0495,6.9368,6.9862,120222000
12-04-2010,6.9832,7.1286,6.9672,7.043,108906000
13-04-2010,7.0445,7.0819,6.9393,6.9912,95710000
14-04-2010,7.0001,7.2076,6.9433,7.1967,158006000
15-04-2010,7.2101,7.3368,7.1827,7.2735,156592000
16-04-2010,7.2266,7.3408,7.0555,7.0915,167936000
19-04-2010,7.1004,7.1662,6.9398,7.1044,120440000
20-04-2010,7.1742,7.2146,7.0879,7.1927,86234000
21-04-2010,7.2411,7.4321,7.1589,7.3039,147488000
22-04-2010,7.3328,7.5363,7.2765,7.4865,303316000
23-04-2010,7.2515,7.4366,7.1039,7.1642,379504000
26-04-2010,7.1428,7.3688,7.1278,7.3378,186366000
27-04-2010,7.26,7.3044,7.0385,7.0839,172780000
28-04-2010,7.1124,7.1204,6.9178,6.9508,184706000
29-04-2010,6.9877,7.1054,6.9727,7.0695,126284000
30-04-2010,7.053,7.053,6.8291,6.8385,122270000
03-05-2010,6.8435,6.9552,6.7891,6.858,113092000
04-05-2010,6.7648,6.7742,6.4036,6.4759,253356000
05-05-2010,6.3846,6.5647,6.3622,6.5308,189162000
06-05-2010,6.4844,6.6006,6.0155,6.42,203780000
07-05-2010,6.3831,6.5432,6.1731,6.234,238552000
10-05-2010,6.4709,6.5946,6.4475,6.5487,136122000
11-05-2010,6.4819,6.638,6.4081,6.5073,120882000
12-05-2010,6.5547,6.6904,6.4684,6.6774,118090000
13-05-2010,6.6804,6.833,6.5343,6.5577,118804000
14-05-2010,6.5023,6.5343,6.3228,6.4112,105556000
17-05-2010,6.3966,6.4819,6.2749,6.43,112844000
18-05-2010,6.4914,6.5467,6.2604,6.2988,105138000
19-05-2010,6.2604,6.3811,6.1751,6.2145,129266000
20-05-2010,6.1173,6.235,5.9247,5.9711,171888000
21-05-2010,5.8806,6.2335,5.8619,6.1213,159338000
24-05-2010,6.1138,6.21,6.018,6.0913,90718000
25-05-2010,5.9128,6.2445,5.9108,6.228,138268000
26-05-2010,6.2375,6.2744,6.1003,6.1457,139292000
27-05-2010,6.234,6.3273,6.0155,6.3198,94954000
28-05-2010,6.2884,6.3647,6.1856,6.2579,79096000
01-06-2010,6.2335,6.3134,6.1362,6.1472,73190000
02-06-2010,6.1861,6.3063,6.0679,6.3003,95294000
03-06-2010,6.2973,6.442,6.2275,6.4225,105538000
04-06-2010,6.3013,6.3946,6.0943,6.1238,109954000
07-06-2010,6.2769,6.3151,6.0691,6.0858,131328000
08-06-2010,6.0853,6.0853,5.7761,5.9275,229688000
09-06-2010,6.001,6.0589,5.8539,5.8813,147384000
10-06-2010,5.9856,6.1602,5.9457,6.1457,121236000
11-06-2010,6.0549,6.1617,6,6.1367,84092000
14-06-2010,6.1971,6.2699,6.1602,6.1766,78460000
15-06-2010,6.1452,6.3308,6.1103,6.3268,90820000
16-06-2010,6.2544,6.3836,6.2532,6.3298,79286000
17-06-2010,6.3218,6.3746,6.2195,6.2794,69580000
18-06-2010,6.3088,6.3587,6.2385,6.2764,76720000
21-06-2010,6.3243,6.3587,6.0559,6.1128,106554000
22-06-2010,6.1178,6.2465,6.0629,6.1007,124144000
23-06-2010,6.0908,6.1462,5.9876,6.0579,109102000
24-06-2010,6.016,6.028,5.826,5.9023,155422000
25-06-2010,5.8928,6.0734,5.8672,6.0355,115394000
28-06-2010,5.9282,5.9876,5.8409,5.8758,112244000
29-06-2010,5.799,5.81,5.2878,5.4175,257326000
30-06-2010,5.416,5.6205,5.3925,5.4499,194814000
01-07-2010,5.4319,5.5711,5.3222,5.5347,170596000
02-07-2010,5.5327,5.5511,5.415,5.4439,89542000
06-07-2010,5.5192,5.613,5.4369,5.4898,104386000
07-07-2010,5.4788,5.6678,5.4773,5.6579,98820000
08-07-2010,5.7372,5.8599,5.6898,5.797,135500000
09-07-2010,5.8135,5.8559,5.7187,5.8489,81302000
12-07-2010,5.8763,5.9706,5.8519,5.9611,95672000
13-07-2010,6.02,6.229,6.0005,6.1676,141822000
14-07-2010,6.1367,6.1726,6.0592,6.1502,105140000
15-07-2010,5.9921,6.1093,5.9487,6.0883,120954000
16-07-2010,6.0494,6.0814,5.8863,5.9103,124558000
19-07-2010,5.9048,6.0225,5.8359,5.9826,100618000
20-07-2010,6.016,6.021,5.8614,5.9906,135700000
21-07-2010,6.0165,6.0479,5.8489,5.8574,100234000
22-07-2010,5.9212,6.029,5.8868,5.9891,300068000
23-07-2010,5.2835,5.9497,5.2773,5.9292,848422000
26-07-2010,5.8988,5.9158,5.7302,5.9058,222756000
27-07-2010,5.9073,5.9108,5.7395,5.8424,155922000
28-07-2010,5.8359,5.8958,5.806,5.8424,109446000
29-07-2010,5.8853,5.9292,5.7621,5.829,123516000
30-07-2010,5.7626,5.9227,5.7117,5.8803,141550000
02-08-2010,5.9432,6.0045,5.8644,5.9891,108874000
03-08-2010,5.9856,6.1287,5.9696,6.1063,119076000
04-08-2010,6.1382,6.4081,6.1352,6.3637,185416000
05-08-2010,6.3233,6.3846,6.2759,6.3761,85646000
06-08-2010,6.3208,6.4046,6.2799,6.4006,101304000
09-08-2010,6.4076,6.4809,6.3771,6.426,101716000
10-08-2010,6.3821,6.4844,6.3537,6.4844,114138000
11-08-2010,6.3896,6.3906,6.245,6.2794,110834000
12-08-2010,6.1731,6.3347,6.1627,6.3128,87358000
13-08-2010,6.2879,6.3587,6.1981,6.2195,79532000
16-08-2010,6.1657,6.3532,6.1372,6.2884,80494000
17-08-2010,6.3517,6.4834,6.3243,6.4275,100894000
18-08-2010,6.447,6.5248,6.3976,6.4669,158030000
19-08-2010,6.4455,6.4854,6.3258,6.3632,111650000
20-08-2010,6.3447,6.3866,6.2859,6.3727,83402000
23-08-2010,6.3776,6.4455,6.3098,6.3148,77226000
24-08-2010,6.2554,6.2569,6.1442,6.2115,107394000
25-08-2010,6.1776,6.3532,6.1766,6.3273,106890000
26-08-2010,6.3422,6.3642,6.226,6.228,93890000
27-08-2010,6.2579,6.3168,6.0978,6.3168,101600000
30-08-2010,6.2864,6.3322,6.1696,6.1746,68520000
31-08-2010,6.1277,6.2799,6.1103,6.2265,84512000
01-09-2010,6.3028,6.614,6.2933,6.6086,142766000
02-09-2010,6.5926,6.7443,6.5866,6.7443,108148000
03-09-2010,6.8281,6.9582,6.8148,6.9228,131624000
07-09-2010,6.8615,6.9133,6.8281,6.8445,77660000
08-09-2010,6.8799,6.9682,6.8061,6.9403,116570000
09-09-2010,7.0025,7.0515,6.9463,7.0021,99160000
10-09-2010,7.0206,7.1129,6.9852,7.1049,100872000
13-09-2010,7.1862,7.2695,7.1707,7.2361,101548000
14-09-2010,7.2076,7.3174,7.1743,7.27,86388000
15-09-2010,7.2266,7.2635,7.1608,7.255,98072000
16-09-2010,7.2525,7.3937,7.2406,7.3887,116540000
17-09-2010,7.4271,7.4311,7.3074,7.3984,145192000
20-09-2010,7.4171,7.5792,7.3498,7.5471,128988000
21-09-2010,7.5199,7.6471,7.462,7.5184,150840000
22-09-2010,7.474,7.6167,7.4371,7.5733,132248000
23-09-2010,7.5418,7.7773,7.5304,7.6241,141312000
24-09-2010,7.7528,8.0252,7.7523,8.0172,211812000
27-09-2010,7.9918,8.0406,7.875,7.9494,128926000
28-09-2010,7.9728,8.0247,7.7259,7.9658,169884000
29-09-2010,7.9324,8.0696,7.8685,7.9304,145750000
30-09-2010,7.9813,8.0272,7.7613,7.8341,152120000
01-10-2010,7.8341,7.8531,7.5917,7.667,173668000
04-10-2010,7.679,7.7793,7.6211,7.7508,106930000
05-10-2010,7.8351,8.0411,7.8316,8.0242,112400000
06-10-2010,8.0107,8.0147,7.7114,7.7513,121216000
07-10-2010,7.8067,7.8511,7.6511,7.7947,92440000
08-10-2010,7.7404,7.7952,7.6206,7.7588,138368000
11-10-2010,7.7259,7.8127,7.5987,7.6331,89728000
12-10-2010,7.6072,7.8286,7.5518,7.8052,105616000
13-10-2010,7.8157,7.8207,7.674,7.7399,112656000
14-10-2010,7.7394,7.8286,7.693,7.7578,80482000
15-10-2010,7.902,8.2242,7.8187,8.2122,202710000
18-10-2010,8.2302,8.2397,8.0716,8.1584,126626000
19-10-2010,8.0147,8.1204,7.8311,7.9144,150500000
20-10-2010,7.9199,7.9743,7.8097,7.9144,115808000
21-10-2010,8.114,8.2865,8.0451,8.2287,269650000
22-10-2010,8.103,8.4881,8.094,8.4362,326368000
25-10-2010,8.5579,8.5788,8.3958,8.4297,130618000
26-10-2010,8.3584,8.5295,8.3549,8.4771,93792000
27-10-2010,8.4252,8.4671,8.307,8.3554,114436000
28-10-2010,8.3953,8.4043,8.2327,8.322,93688000
29-10-2010,8.2701,8.4048,8.2207,8.2417,99970000
01-11-2010,8.2027,8.2092,8.0566,8.1095,104798000
02-11-2010,8.1678,8.2771,8.1484,8.2107,85200000
03-11-2010,8.2501,8.4102,8.095,8.4033,122242000
04-11-2010,8.4726,8.6058,8.3998,8.4262,147918000
05-11-2010,8.4472,8.5619,8.4092,8.518,104244000
08-11-2010,8.5215,8.6392,8.4187,8.5788,114120000
09-11-2010,8.6128,8.6362,8.4327,8.493,79572000
10-11-2010,8.509,8.6477,8.4501,8.6457,108806000
11-11-2010,8.5295,8.5818,8.4507,8.498,113834000
12-11-2010,8.4856,8.5424,8.2327,8.2641,143212000
15-11-2010,8.2382,8.2476,7.909,7.9259,192972000
16-11-2010,7.9179,8.0262,7.8197,7.87,131428000
17-11-2010,7.873,8.0232,7.8586,7.8985,90498000
18-11-2010,8.0177,8.2302,8.0177,8.1888,124506000
19-11-2010,8.1778,8.2297,8.1224,8.2212,89296000
22-11-2010,8.2352,8.5095,8.2302,8.499,122850000
23-11-2010,8.4102,8.4202,8.2112,8.3898,129306000
24-11-2010,8.5559,8.8731,8.5559,8.8412,200850000
26-11-2010,8.8467,8.8976,8.7868,8.8387,85432000
29-11-2010,8.9779,9.0703,8.8572,8.9529,193900000
30-11-2010,8.8262,8.8637,8.724,8.7489,135244000
01-12-2010,8.9365,8.9445,8.7789,8.8063,115402000
02-12-2010,8.8218,8.8512,8.6751,8.8053,110752000
03-12-2010,8.7539,8.7988,8.6816,8.7629,98150000
06-12-2010,8.7549,8.9001,8.709,8.8811,113084000
07-12-2010,9.0033,9.0517,8.8073,8.8173,101542000
08-12-2010,8.8532,8.8866,8.739,8.7933,74538000
09-12-2010,8.8671,8.8841,8.6691,8.7215,91110000
10-12-2010,8.723,8.7764,8.6472,8.7599,71310000
13-12-2010,8.7953,8.8756,8.6656,8.6916,84050000
14-12-2010,8.6931,8.7669,8.6337,8.6761,73706000
15-12-2010,8.6651,8.9285,8.6587,8.7574,116210000
16-12-2010,8.7579,8.8936,8.731,8.8806,82430000
17-12-2010,8.8991,8.916,8.8297,8.8577,90146000
20-12-2010,8.942,9.1769,8.8806,9.1425,174706000
21-12-2010,9.1719,9.2602,9.1081,9.2153,102220000
22-12-2010,9.2278,9.2502,9.1834,9.2158,51562000
23-12-2010,9.1949,9.2268,9.0727,9.1076,67164000
27-12-2010,9.0732,9.135,9.0008,9.0851,44988000
28-12-2010,9.0831,9.1165,9.0307,9.0327,39500000
29-12-2010,9.0682,9.1954,8.9988,9.1465,62402000
30-12-2010,9.1739,9.2053,9.1155,9.1155,39224000
31-12-2010,9.0761,9.0931,8.9539,8.9784,69038000
03-01-2011,9.0467,9.2777,9.0387,9.1889,106628000
04-01-2011,9.2851,9.3624,9.1669,9.2283,100636000
05-01-2011,9.1829,9.35,9.1814,9.3485,68376000
06-01-2011,9.3026,9.348,9.2402,9.2707,63594000
07-01-2011,9.3714,9.3999,9.1649,9.2522,104434000
10-01-2011,9.2298,9.2422,9.1036,9.2118,67518000
11-01-2011,9.2487,9.2777,9.1385,9.1949,56284000
12-01-2011,9.2457,9.2467,9.143,9.1819,53582000
13-01-2011,9.1579,9.3001,9.1535,9.2542,67340000
14-01-2011,9.2527,9.4243,9.2238,9.4148,73256000
18-01-2011,9.4103,9.557,9.3899,9.5395,77924000
19-01-2011,9.5221,9.5271,9.2881,9.3211,77648000
20-01-2011,9.2422,9.3201,9.0283,9.0761,114198000
21-01-2011,9.128,9.1405,8.8208,8.8497,136124000
24-01-2011,8.8761,8.9031,8.6865,8.8213,112006000
25-01-2011,8.754,8.8163,8.6931,8.8138,93020000
26-01-2011,8.8542,8.8731,8.7105,8.7484,75244000
27-01-2011,8.8527,9.2278,8.8442,9.2003,291888000
28-01-2011,8.5519,8.6646,8.3249,8.5364,398164000
31-01-2011,8.4876,8.5514,8.3504,8.4616,134362000
01-02-2011,8.5055,8.6342,8.4551,8.5848,101718000
02-02-2011,8.5504,8.739,8.523,8.6557,90950000
03-02-2011,8.6542,8.7125,8.5768,8.6646,73578000
04-02-2011,8.6791,8.8382,8.6666,8.7754,86956000
07-02-2011,8.7863,8.8562,8.7175,8.8003,105094000
08-02-2011,8.8118,9.1335,8.8083,9.131,155898000
09-02-2011,9.1355,9.3011,9.0911,9.2427,166254000
10-02-2011,9.1973,9.3395,9.1579,9.2881,106628000
11-02-2011,9.2558,9.4522,9.2462,9.4398,89758000
14-02-2011,9.4398,9.547,9.3949,9.4981,81226000
15-02-2011,9.4138,9.5016,9.3899,9.4288,77818000
16-02-2011,9.4657,9.4772,9.2951,9.3086,92564000
17-02-2011,9.2662,9.4318,9.2432,9.3654,68510000
18-02-2011,9.3545,9.4024,9.2343,9.3026,83572000
22-02-2011,9.1619,9.2138,8.9445,8.9993,112742000
23-02-2011,8.9908,9.0357,8.6985,8.8128,109640000
24-02-2011,8.8218,8.9659,8.707,8.8661,93130000
25-02-2011,8.926,9.0158,8.8337,8.8407,83828000
28-02-2011,8.6746,8.7734,8.5868,8.6437,135664000
01-03-2011,8.6557,8.6771,8.4132,8.4516,116942000
02-03-2011,8.4342,8.6442,8.3973,8.5803,103714000
03-03-2011,8.6646,8.702,8.5818,8.6187,82764000
04-03-2011,8.6103,8.6167,8.4551,8.5629,98486000
07-03-2011,8.5753,8.5838,8.292,8.4337,118658000
08-03-2011,8.4492,8.4651,8.316,8.3245,84380000
09-03-2011,8.3135,8.4671,8.1753,8.4322,142178000
10-03-2011,8.3334,8.4033,8.2212,8.287,119968000
11-03-2011,8.2551,8.4397,8.1863,8.3833,92198000
14-03-2011,8.31,8.3838,8.2087,8.3165,80440000
15-03-2011,8.0501,8.324,8.0187,8.2342,98690000
16-03-2011,8.2152,8.3868,8.1239,8.2152,104162000
17-03-2011,8.2756,8.295,8.0197,8.0292,129428000
18-03-2011,8.0401,8.1574,8.0102,8.0716,148854000
21-03-2011,8.1489,8.2696,8.0666,8.2065,81102000
22-03-2011,8.1838,8.2022,8.093,8.1105,72228000
23-03-2011,8.0955,8.293,8.0217,8.2461,94426000
24-03-2011,8.3903,8.5793,8.3479,8.5344,125664000
25-03-2011,8.5614,8.6537,8.4945,8.5285,85876000
28-03-2011,8.5694,8.6043,8.4422,8.4472,68016000
29-03-2011,8.516,8.721,8.4831,8.71,97692000
